Token,Tag
me,Spn
tocó,Spn
hacer,Spn
allí,,Spn
algo,Spn
destacante.,Spn
Mi,Spn
hermana,Spn
creo,Spn
que,Spn
era,Spn
la,Spn
secretaria,Spn
o,Spn
la,Spn
tesorera.,Spn
Ella,NamedEnt
hubiera,Spn
sido,Spn
mejor,Spn
presidenta,Spn
yo,Spn
creo,Spn
que,Spn
la,Spn
otra,Spn
muchacha.,Spn
Pero,Spn
se...se,Spn
conformó,Spn
con,Spn
eso.,Spn
Ah...mi,Spn
hermana,Spn
llevaba,Spn
uniforme,Spn
todos,Spn
los,Spn
días.,Spn
A,Spn
esa,Spn
escuela,Spn
tenías,Spn
que,Spn
llevar,Spn
uniforme,Spn
todos,Spn
los,Spn
días.,Spn
Los,Spn
muchachos,,Spn
no,Spn
llevaban,Spn
uniforme,,Spn
pero,Spn
teníamos,Spn
que,Spn
llevar,Spn
una,Spn
camisa,Spn
con,Spn
cuello.,Spn
En,Spn
aquel,Spn
entonces,Spn
las,Spn
camisas,Spn
ah...si,Spn
no,Spn
llevas,Spn
camisas,Spn
de,Spn
vestir,Spn
había,Spn
una,Spn
camisa,Spn
que,Spn
le,Spn
llamaban,Spn
Van-lon,Spn
van-lon,Spn
shirts,,Spn
que,Spn
tenían,Spn
cuello,Spn
y,Spn
tenías,Spn
a,Spn
fuerza,Spn
que,Spn
vestir,Spn
con,Spn
corbata,Spn
aunque,Spn
fuera,Spn
esa,Spn
camisa,Spn
o,Spn
de,Spn
vestir.,Spn
Tenías,Spn
que,Spn
llevar,Spn
corbata.,Spn
Así,Spn
que,Spn
tenían,Spn
que,Spn
tener,Spn
cuello.,Spn
El,Spn
que,Spn
no,Spn
llevaba,Spn
corbata,,Spn
a,Spn
su,Spn
casa.,Spn
Las,Spn
muchachas,Spn
tenían,Spn
que,Spn
vestir,Spn
ese,Spn
uniforme,Spn
y,Spn
tenían,Spn
que...creo,Spn
que,Spn
tenía,Spn
que,Spn
llegar,Spn
hasta,Spn
las,Spn
rodillas,Spn
o,Spn
algo,Spn
así.,Spn
Ah...buenas,Spn
clases,Spn
dieron,Spn
allí.,Spn
Era,Spn
buena,Spn
educación.,Spn
Yo,Spn
estudié,Spn
química.,Spn
No,Spn
en,Spn
primera,,Spn
primero,,Spn
pero,Spn
en,Spn
tercero.,Spn
Pasé,Spn
bastantes,Spn
clases,Spn
de,Spn
física,,Spn
química,,Spn
trigonometría,,Spn
álgebra,Spn
claro,Spn
español,Spn
hasta,Spn
un,Spn
curso,,Spn
dos,,Spn
dos,Spn
cursos,Spn
o,Spn
tres,Spn
de,Spn
inglés,Spn
con,Spn
el,Spn
profesor,Spn
Duque,,Spn
todavía,Spn
me,Spn
acuerdo,,Spn
profesor,Spn
Duque...que,Spn
claro,Spn
yo,Spn
tenía,Spn
mejor,Spn
acento,Spn
que,Spn
él,Spn
pero,Spn
él,Spn
sabía,Spn
bastante,Spn
así,Spn
que,Spn
me,Spn
enseñó,Spn
algo,Spn
porque,Spn
yo,Spn
ya,Spn
era,Spn
medio,Spn
mexicano,Spn
para,Spn
esas,Spn
alturas.,Spn
Mi,Spn
inglés,Spn
no,Spn
era,Spn
muy,,Spn
muy,Spn
bueno,,Spn
pero,Spn
tenía,Spn
más,Spn
o,Spn
menos,Spn
la,Spn
pronunciación.,Spn
Así,Spn
que,Spn
me,Spn
sirvieron,Spn
mis...me,Spn
sirvieron,Spn
mis,Spn
clases,Spn
de,Spn
inglés.,Spn
Y,Spn
claro,Spn
de,Spn
español,Spn
también.,Spn
Ah,,Spn
todas,Spn
esas,Spn
me,Spn
sirvieron,Spn
muy,Spn
bien.,Spn
Total,Spn
que,Spn
de,Spn
tal,Spn
manera,Spn
me,Spn
sirvieron,Spn
que,Spn
cuando,Spn
después,Spn
de,Spn
un,Spn
año,,Spn
cuando,Spn
me,Spn
gradué,Spn
de,Spn
tercero,Spn
ah...fui,Spn
a,Spn
Estados,Spn
Unidos.,Spn
Me,Spn
hicieron,Spn
brincar,Spn
lo,Spn
que,Spn
le,Spn
llaman,Spn
aquí,Spn
el,Spn
diez,,Spn
the,Eng
tenth,Eng
grade,,Eng
I,Eng
skipped,Eng
the,Eng
tenth,Eng
grade,Eng
because,Eng
my,Eng
class,Eng
my,Eng
class...ah...transcriptions,Eng
ah...were,Eng
so,Eng
impressive,Eng
that,Eng
the,Eng
counselor,Eng
said:,Eng
well,Eng
we'll,Eng
put,Eng
you,Eng
in,Eng
the,Eng
eleventh,Eng
grade,,Eng
I,Eng
mean,Eng
yeah,,Eng
the,Eng
eleventh,Eng
grade,,Eng
so,Eng
I,Eng
skipped,Eng
the,Eng
tenth.,Eng
And,Eng
besides,Eng
that,,Eng
my,Eng
twelfth,Eng
grade,,Eng
I,Eng
only,Eng
did,Eng
it,Eng
in,Eng
half,Eng
a,Eng
year.,Eng
So,Eng
actually,Eng
I,Eng
finished,Eng
high,Eng
school,Eng
in,Eng
a,Eng
year,Eng
and,Eng
a,Eng
half,Eng
instead,Eng
of,Eng
three,Eng
years.,Eng
Eh,,Spn
así,Spn
que,Spn
pues,Spn
no,Spn
está,Spn
tan,Spn
mal,Spn
y,Spn
eso,Spn
que,Spn
me,Spn
brinqué,,Spn
me,Spn
pasé,Spn
una...un,Spn
año,Spn
sin,Spn
sin,Spn
estudiar.,Spn
Cuando,Spn
terminé,Spn
tercero,Spn
de,Spn
secundaria,,Spn
mi,Spn
papá,Spn
ya,Spn
había,Spn
abierto,Spn
ese,Spn
verano,,Spn
un,Spn
restaurante,Spn
en,Spn
Saltillo,NamedEnt
por,Spn
la,Spn
calle,Spn
Aldama,,NamedEnt
en,Spn
donde,Spn
antes,Spn
era,Spn
la,Spn
farmacia,Spn
El,Spn
Fénix.,Spn
Sí,,Spn
qué,Spn
raro.,Spn
Uno,Spn
se,Spn
acuerda,Spn
de,Spn
cosas,Spn
tan,Spn
raras.,Spn
Allí,Spn
limpiamos,Spn
los,Spn
pisos,Spn
porque,Spn
estaban,Spn
sucios,Spn
con,Spn
el,Spn
ácido,Spn
de,Spn
la,Spn
farmacia.,Spn
Y...con...pasaron,Spn
semanas,Spn
y,Spn
allí,Spn
establecimos,Spn
un,Spn
restaurante,Spn
que,Spn
le,Spn
llamó,Spn
mi,Spn
papá,Spn
El,Spn
Colonial,Spn
Inn,,Eng
the,Eng
Colonial,Spn
Inn,,Spn
porque,Spn
era,Spn
comida,Spn
estilo,Spn
americana,,Spn
hamburguesas,,Spn
pizza,,Eng
hot,Eng
dogs,,Eng
pastel,,Spn
pasteles,Spn
estilo,Spn
americano.,NamedEnt
Él,Spn
que,Spn
sabe,,Spn
sabe,Spn
que,Spn
allá,Spn
no,Spn
saben,Spn
hacer,Spn
pasteles,Spn
porque,Spn
no,Spn
hay,Spn
harina,Spn
fina.,NamedEnt
Ese,Spn
es,Spn
el,Spn
secreto.,Spn
En,Spn
México,Spn
no,Spn
hay,Spn
harina,Spn
fina,Spn
así,Spn
que,Spn
los,Spn
pasteles,Spn
saben,Spn
a,Spn
biscuit,,Spn
con,Spn
razón,Spn
le,Spn
llaman,Spn
bizcochos.,Spn
Porque,Spn
es,Spn
como,Spn
comer,Spn
un,Spn
biscuit,,Spn
difícil,Spn
de,Spn
tragar.,Spn
Así,Spn
que,Spn
mi,Spn
mamá,Spn
por,Spn
ser,Spn
americana,NamedEnt
y,Spn
saber,Spn
ciertas,Spn
cosas,,Spn
ella,Spn
empezó,Spn
a,Spn
hacer,Spn
pasteles,Spn
y,Spn
entrenó,Spn
a,Spn
mis,Spn
hermanas,Spn
y,Spn
a,Spn
las,Spn
muchachas,Spn
del,Spn
orfanatorio,Spn
a,Spn
hacer,Spn
pasteles,Spn
para,Spn
que,Spn
ganaran,Spn
dinero.,Spn
Todos,Spn
ganaban,Spn
dinero.,Spn
Así,Spn
que,Spn
los,Spn
vendíamos,Spn
en,Spn
el,Spn
restaurante,Spn
por,Spn
pieza,Spn
o,Spn
enteros.,Spn
O,Spn
sea,,Spn
para,Spn
cumpleaños,Spn
o,Spn
lo,Spn
que,Spn
sea.,Spn
Ah...así,Spn
que,Spn
ese,Spn
restaurante,,Eng
ah...pues,Spn
no,Spn
nos,Spn
fue,Spn
muy,Spn
bien,Spn
porque,Spn
mi,Spn
papá,Spn
no,Spn
lo,Spn
quiso,Spn
manejar.,Spn
Contrató,Spn
a,Spn
un...ah...manager,,Eng
un,Spn
gerente,Spn
de,Spn
ahí,Spn
de,Spn
Saltillo,,NamedEnt
pero,Spn
no...por,Spn
equis,Spn
causa,Spn
no,Spn
sirvió,Spn
bien,Spn
así,Spn
que,Spn
mi,Spn
hermana,Spn
y,Spn
yo,Spn
ese,Spn
año,Spn
no,Spn
estudiamos,Spn
nada.,Spn
Nos,Spn
la,Spn
pasamos,Spn
todo,Spn
el,Spn
año,Spn
en,Spn
el,Spn
restaurante,Spn
trabajando,Spn
no,Spn
sé,,Spn
sesenta,Spn
o,Spn
setenta,Spn
horas,Spn
por,Spn
semana.,Spn
En,Spn
los,Spn
domingos,Spn
no,Spn
abríamos,,Spn
pero,Spn
estábamos,Spn
hasta,Spn
las,Spn
diez,,Spn
once,Eng
o,Spn
doce,Spn
de,Spn
la,Spn
noche.,Spn
¿Qué,Spn
hacíamos?,Spn
De,Spn
todo.,Spn
Lavábamos,Spn
platos,,Spn
cocinábamos,,Spn
éramos,Spn
cajeros.,Spn
Mi,Spn
hermana,Spn
tocaba,Spn
el,Spn
órgano...,Spn
[Inaudible],Spn
Éramos,Spn
cajeros,,Spn
meseros,,Spn
barrenderos,,Spn
traperos,,Spn
de,Spn
todo.,Spn
Hacíamos,Spn
pizzas,,Eng
hacíamos,Spn
las,Spn
hamburguesas,,Spn
ah...de,Spn
todo.,Spn
Y,Spn
en,Spn
la,Spn
noche,Spn
nos,Spn
regresábamos,Spn
allá,Spn
al,Spn
rancho.,Spn
En,Spn
una,Spn
camioneta,,Spn
una,Spn
vez,Spn
recuerdo,Spn
porque,Spn
muchos,Spn
de,Spn
los,Spn
que,Spn
trabajaban,Spn
allí,,Spn
la,Spn
razón,Spn
del,Spn
restaurante,Spn
era,Spn
para,Spn
que,Spn
tuvieran,Spn
trabajo,Spn
los,Spn
muchachos.,Spn
Porque,Spn
en,Spn
aquel,Spn
entonces,Spn
no,Spn
se,Spn
podía,Spn
estudiar,Spn
y,Spn
trabajar.,Spn
O,Spn
trabajabas,,Spn
o,Spn
estudiabas.,Spn
Así,Spn
que,Spn
mi,Spn
papá,Spn
tuvo,Spn
la,Spn
idea,Spn
por,Spn
el,Spn
sistema,Spn
americano,NamedEnt
de,Spn
proveer,Spn
un,Spn
trabajo,Spn
para,Spn
los,Spn
muchachos,Spn
para,Spn
que,Spn
ganaran,Spn
dinero,Spn
y,Spn
a,Spn
la,Spn
vez,Spn
pudieran,Spn
estudiar.,Spn
Para,NamedEnt
que,Spn
tuvieran,Spn
sus,Spn
propios,Spn
centavitos,,Spn
esa,Spn
fue,Spn
la,Spn
idea.,Spn
Recuerdo,Spn
que,Spn
una,Spn
noche,,Spn
éramos,Spn
nueve,Spn
muchachos,Spn
de,Spn
quince,,Spn
dieciséis,,Spn
diecisiete,,Spn
dieciocho,Spn
años,Spn
en,Spn
esta,Spn
camioneta,Spn
de,Spn
una,Spn
sola...un,Spn
solo,Spn
asiento.,Spn
Yo,,Spn
el,Spn
chofer,,Spn
acá,Spn
arrinconado,Spn
creo,Spn
que,Spn
otro,Spn
muchacho,Spn
ah...moviendo,Spn
la,Spn
palanca,NamedEnt
de,Spn
las,Spn
velocidades.,Spn
Yo,Spn
el,Spn
clutch,Eng
muy,,Spn
apenas,Spn
podía,Spn
manejar,Spn
yo...,Spn
[Inaudible],Spn
Así,Spn
que,Spn
todos,Spn
los,Spn
nueve,Spn
ahí,Spn
dentro,Spn
de,Spn
la,Spn
cabina.,Spn
Casi,Spn
no,Spn
lo,Spn
creo,,Spn
eh.,Spn
Eso,Spn
creo,Spn
que,Spn
es,Spn
en,Spn
contra,Spn
de,Spn
la,Spn
ley,Spn
hoy,Spn
en,Spn
día.,Spn
En,Spn
aquel,Spn
entonces,Spn
no,Spn
había,Spn
ley,Spn
de,Spn
asiento,,Spn
de,Spn
cinturón,Spn
así,Spn
que,Spn
we,Eng
got,Eng
away,Eng
with,Eng
it.,Eng
Ah...así,Spn
que,Spn
interesantes,Spn
cosas,Spn
pasaron,Spn
en,Spn
ese,Spn
restaurante.,Eng
Aprendí,Spn
mucho,Spn
de,Spn
la,Spn
vida,Spn
allí.,Spn
Aprendí,Spn
a...trabajar,Spn
ah...más,Spn
que,Spn
nunca.,Spn
Y,Spn
luego,Spn
me,Spn
enfermé.,Spn
Tanto,Spn
trabajé,Spn
que,Spn
me,Spn
enfermé,Spn
de,Spn
un,Spn
flu.,Spn
Pasé,Spn
tres,Spn
días,Spn
encamado,Spn
con,Spn
escalofrío,,Spn
y,Spn
calentura,Spn
y,Spn
todo,Spn
tipo,Spn
de,Spn
dolor,Spn
en,Spn
el,Spn
cuerpo,,Spn
desde,Spn
la,Spn
cabeza,Spn
hasta,Spn
los,Spn
pies.,Spn
Y,Spn
al,Spn
fin,Spn
me,Spn
recuperé.,Spn
Fue,Spn
mi,Spn
primera,Spn
gran,Spn
enfermedad,Spn
que,Spn
recuerdo,Spn
aparte,Spn
de,Spn
lo,Spn
que,Spn
ya,Spn
conté,Spn
de,Spn
huesos,Spn
quebrados,Spn
y,Spn
casi,Spn
me,Spn
muero,,Spn
pero...,Spn
tres,Spn
días,Spn
encamado,Spn
con,Spn
dolor,Spn
no,Spn
me,Spn
gustó,Spn
para,Spn
nada,Spn
eso.,Spn
Pero,Spn
bueno,,Spn
son,Spn
las,Spn
cosas,Spn
que,Spn
pasan.,Spn
Eso,Spn
me,Spn
ha,Spn
pasado,Spn
dos,Spn
veces,Spn
en,Spn
mi,Spn
vida.,Spn
Cuando...después,Spn
de,Spn
muchos,Spn
años,Spn
me,Spn
hice,Spn
maestro,,Spn
también,Spn
el,Spn
primer,Spn
año,Spn
de,Spn
maestro,Spn
con,Spn
tantas...tantos,Spn
gérmenes,Spn
de,Spn
los,Spn
niños,Spn
me,Spn
enfermé,Spn
igual.,Spn
Dure,NamedEnt
tres,Spn
días,Spn
encamado,Spn
durante,Spn
la,Spn
guerra,,Spn
la,Spn
primera,Spn
guerra,Spn
del,Spn
golfo,,Spn
que,Spn
le,Spn
llaman.,Spn
Allá,Spn
en,Spn
Kuwait.,NamedEnt
La,Spn
vi...vi,Spn
la,Spn
mayor,Spn
parte,Spn
de,Spn
esa,Spn
guerra,Spn
ese...ese,Spn
fin,Spn
de,Spn
semana,Spn
cuando,Spn
me,Spn
enfermé.,Spn
Okay,,Spn
entonces,,Spn
ah...allí,Spn
pasé,Spn
muchas,Spn
cosas,Spn
en,Spn
Saltillo.,NamedEnt
Me,Spn
compré,Spn
una,Spn
mejor,Spn
moto,Spn
y,Spn
luego,Spn
otra,Spn
mejor,,Spn
pero,Spn
nada,Spn
más,Spn
eran,Spn
chiquititas,,Spn
de,Spn
cincuenta,Spn
ce,Spn
ce.,Spn
Una,Spn
Honda.,NamedEnt
Pero,Spn
le,Spn
quité,Spn
el,Spn
mofle,Spn
y,Spn
parecía,Spn
que,Spn
era,Spn
de,Spn
doscientos,Spn
ce,Spn
ce,,Spn
con,Spn
ese,Spn
ruidazo,,Spn
me,Spn
la,Spn
pasaba,Spn
ahí,Spn
dándole,Spn
la,Spn
vuelta,Spn
a,Spn
la,Spn
Alameda,NamedEnt
y,Spn
según,Spn
yo,Spn
era,Spn
un,Spn
gran,Spn
ciclista,,Spn
motociclista.,Spn
Y...este...una,Spn
cosa,Spn
que,Spn
recuerdo.,Spn
Regresando,Spn
a,Spn
mi...al,Spn
sexto,Spn
grado,Spn
con,Spn
aquella,Spn
moto,Spn
fea,Spn
que,Spn
compré,,Spn
negrita,,Spn
que,,Spn
era,Spn
la,Spn
marca,Spn
Cushman.,Spn
La,Spn
Cushman,Eng
todavía,Spn
hace,Spn
carros,Spn
para...para,Spn
jugar,Spn
golf,,Spn
esos,Spn
de,Spn
cuatro,Spn
llantas,Spn
en,Spn
donde,Spn
se,Spn
sienta,Spn
la,Spn
gente,Spn
de,Spn
edad,Spn
para,Spn
jugar,Spn
golf.,Spn
Esos...lo,Spn
hace,Spn
Cushman,,Spn
y,Spn
creo,Spn
que,Spn
las,Spn
hacen,Spn
allí,Spn
en,Spn
Anaheim,NamedEnt
por,Spn
la,Spn
Ball,Eng
Road.,NamedEnt
Esa,Spn
moto,Spn
no,Spn
está,Spn
muy,Spn
buena,,Spn
pero,Spn
era,Spn
mi,Spn
tesorito.,Spn
La,Spn
quería,Spn
yo,Spn
mucho.,Spn
Un,Spn
amigo,Spn
que,Spn
todavía,Spn
recuerdo,,Spn
se,Spn
llamaba,Spn
Vale,,Spn
me,Spn
la,Spn
pidió,Spn
prestada.,Spn
Y,Spn
él,Spn
vivía,Spn
en,Spn
una,Spn
casa,Spn
que,Spn
estaba...,Spn
[Inaudible],Spn
[Inaudible],Spn
No,Spn
se,Spn
oye.,Spn
[Inaudible],Spn
Can't,Spn
hear,Eng
it.,Eng
No,Spn
sabía...él,Spn
sabía,Spn
manejar,Spn
moto,Spn
Islo.,Spn
La,Spn
moto,Spn
Islo,Spn
no,Spn
sé,Spn
si,Spn
todavía,Spn
exista,,Spn
pero,Spn
yo,Spn
creo,Spn
que,Spn
sí,,Spn
era,Spn
fabricada,,Spn
manufacturada,Spn
allí,Spn
mismo,Spn
en,Spn
Saltillo.,NamedEnt
Allí,Spn
estaba,Spn
a,Spn
tres,Spn
cuadras,Spn
de,Spn
la...de,Spn
la...de,Spn
la,Spn
Universidad,Spn
del,Spn
Ateneo,,NamedEnt
Ateneo,Spn
Fuente,Spn
y,Spn
del,Spn
Tecnológico,Spn
de,Spn
Saltillo.,NamedEnt
Allí,Spn
estaba...o,Spn
del,Spn
Tecnológico,Spn
de,Spn
Coahuila.,NamedEnt
A,Spn
tres,Spn
cuadras,Spn
estaba,Spn
la,Spn
moto,Spn
Islo,,Spn
allí,Spn
hacían,Spn
muchas,Spn
motos,Spn
en,Spn
aquel,Spn
entonces.,Spn
Pero,,Spn
no...el,Spn
acelerador,Spn
era,Spn
todo,Spn
lo,Spn
contrario,Spn
a,Spn
la,Spn
mía.,Spn
Así,Spn
que,Spn
no...yo,Spn
creo,Spn
que,Spn
me,Spn
faltó,Spn
darle,Spn
clases,Spn
de,Spn
como,Spn
acelerar,Spn
mi,Spn
moto,Spn
en,Spn
comparación,Spn
a,Spn
la,Spn
de,Spn
él,Spn
o,Spn
a,Spn
las,Spn
que,Spn
él,Spn
andaba,Spn
usando.,Spn
Se,Spn
sube,,Spn
nada,Spn
más,Spn
le,Spn
grité,,Spn
le,Spn
dije,Spn
en,Spn
donde,Spn
estaba,Spn
el,Spn
freno.,NamedEnt
Se,Spn
subió,,Spn
se,Spn
fue,Spn
derechito,Spn
hacia,Spn
las,Spn
paredes,Spn
de,Spn
las,Spn
casas,Spn
al,Spn
otro,Spn
lado,Spn
de...de,Spn
ese...no,Spn
era,Spn
calle,,Spn
era,Spn
como,Spn
un,Spn
patio,Spn
de,Spn
tierra,,Spn
ahí,Spn
donde...que,Spn
separaba,Spn
las,Spn
casas.,Spn
Se,Spn
fue,Spn
derechito,Spn
a,Spn
la,Spn
pared,Spn
de,Spn
adobe,Spn
de,Spn
otras,Spn
casas,Spn
por,Spn
allá.,Spn
Yo,Spn
le,Spn
gritaba:,Spn
¡Vale,,Spn
el,Spn
freno,,NamedEnt
el,Spn
freno,,NamedEnt
Vale,,Spn
el,Spn
freno!,NamedEnt
Se,Spn
estrelló.,Spn
Me,Spn
la,Spn
enchuecó,Spn
toda.,Spn
Quedó,Spn
toda,Spn
chueca.,Spn
Los,Spn
manubrios,Spn
chuecos,Spn
y,Spn
toda,Spn
tirada.,Spn
Yo,,Spn
¿qué,Spn
creen,Spn
que,Spn
hice?,Spn
Pues,Spn
lloré.,Spn
Tenía,Spn
doce,Spn
años,Spn
y,Spn
entonces,Spn
le,Spn
dije:,Spn
Vale,,Spn
préstame,Spn
tu,Spn
bicicleta,Spn
pues...tengo,Spn
que,Spn
ir,Spn
a,Spn
ver,Spn
a,Spn
mi,Spn
papá,Spn
para,Spn
decirle,Spn
que,Spn
mi,Spn
moto,Spn
ya,Spn
no,Spn
sirvió.,Spn
Entonces,Spn
me,Spn
prestó,Spn
su,Spn
moto...digo,Spn
su...su,Spn
bicicleta,Spn
y,Spn
voy,Spn
por,Spn
el,Spn
camino,,Spn
de,Spn
tres,Spn
kilómetros,Spn
llorando,Spn
por,Spn
todo,Spn
el,Spn
camino,Spn
porque,Spn
mi,Spn
motocicleta,Spn
me,Spn
la,Spn
dejó,Spn
destrozada.,Spn
Entonces,Spn
mi,Spn
papá,Spn
vino,Spn
y,Spn
nos,Spn
la,Spn
llevamos,Spn
allá,Spn
a...al,Spn
rancho,,Spn
a,Spn
la,Spn
casa,Spn
en,Spn
donde,Spn
vivíamos.,Spn
Y,Spn
al,Spn
fin,Spn
la...bueno,Spn
la,Spn
pude,Spn
llevar,Spn
a,Spn
un,Spn
taller,,Spn
un,Spn
soldador,Spn
y,Spn
allí,Spn
me,Spn
la,Spn
medio,Spn
arregló,,Spn
pero,Spn
nunca,Spn
quedó,Spn
igual.,Spn
No,Spn
era,Spn
igual.,Spn
Pero,Spn
bueno,,Spn
lo,Spn
tengo,Spn
que,Spn
perdonar,Spn
pues,Spn
él,Spn
no,Spn
lo,Spn
hizo,Spn
a,Spn
propósito.,Spn
Era,Spn
una,Spn
cosa,Spn
que,,Spn
las,Spn
cosas,Spn
que,Spn
pasan,Spn
en,Spn
la,Spn
juventud,Spn
de,Spn
uno.,Spn
Ah...¿qué,Spn
más,Spn
de,Spn
allí,Spn
de...de...de,Spn
Saltillo?,NamedEnt
Bueno,,Spn
eh,,Spn
regresando,,Spn
alo,Spn
que,,Spn
porque,Spn
yo,Spn
también,Spn
participé,Spn
mucho,Spn
con,Spn
mi,Spn
papá.,Spn
él,Spn
ah...tenía,Spn
tres,Spn
lugares,Spn
importantes,Spn
que,Spn
le,Spn
gustaban,,Spn
ah...llevar,Spn
a,Spn
las,Spn
personas.,Spn
Como,Spn
dije,Spn
hace,Spn
rato,,Spn
una,Spn
era,Spn
el,Spn
alfarero,,Spn
en,Spn
una,Spn
colonia,Spn
pobre,Spn
de,Spn
ahí,Spn
de,Spn
Saltillo,,NamedEnt
la,Spn
otra,Spn
la,Spn
fábrica,Spn
de,Spn
sarapes,Spn
y,Spn
el,Spn
tercer,Spn
lugar,Spn
era,Spn
la,Spn
fábrica,Spn
de,Spn
mosaicos,,Spn
pero,Spn
mosaicos...eran,Spn
mosaicos,Spn
hechos,Spn
de,Spn
concreto,Spn
ah...prensado,,Spn
por,Spn
falta,Spn
de,Spn
tal,Spn
vez,Spn
la,Spn
mejor,Spn
palabra.,Spn
Los,Spn
ponían...le,Spn
ponían,Spn
el,Spn
cemento,Spn
con,Spn
agua,Spn
y,Spn
la,Spn
pintura.,Spn
Este,Spn
es,Spn
el,Spn
mosaico,Spn
que,Spn
usan,Spn
allá,Spn
en,Spn
todas,Spn
las,Spn
tiendas.,Spn
Y,Spn
lo,Spn
ponían,Spn
en,Spn
un,Spn
molde,Spn
y,Spn
luego,Spn
con,Spn
una,Spn
máquina,Spn
de,Spn
aire,Spn
los,Spn
prensaban,,Spn
¡shiu!,Spn
Y,Spn
luego,Spn
luego,Spn
lo,Spn
sacaban.,Spn
Ya,Spn
era,Spn
un,Spn
mosaico.,Spn
Claro,,Spn
no,Spn
se,Spn
puede,Spn
usar,Spn
porque,Spn
lo,Spn
tenían,Spn
que,Spn
dejar,Spn
en,Spn
agua,Spn
creo,Spn
para,Spn
que,Spn
se,Spn
hiciera,Spn
duro,,Spn
pero,Spn
era,Spn
interesante,Spn
como,Spn
eso...hacían,Spn
eso.,Spn
Yo,Spn
me,Spn
tocó,Spn
ir,Spn
muchas,Spn
veces,Spn
para,Spn
allá.,Spn
Y,Spn
depende,Spn
del,Spn
color,Spn
que,Spn
le,Spn
echaban,Spn
era,Spn
el,Spn
color,Spn
que,Spn
resultaba,Spn
al,Spn
final.,Spn
El,Spn
alfarero,,Spn
allí,Spn
ese,Spn
era,Spn
tal,Spn
es,Spn
el,Spn
lugar,Spn
preferido,Spn
de,Spn
mi,Spn
padre,Spn
porque,Spn
en,Spn
ese...en,Spn
esa,Spn
pequeña,Spn
y,Spn
humilde,Spn
casa,Spn
del,Spn
alfarero,Spn
y,Spn
fábrica,Spn
se,Spn
puede,Spn
decir,Spn
ahí,Spn
ah...de,Spn
ahí,Spn
sacó,Spn
mi,Spn
papá,Spn
un,Spn
sermón,Spn
que,Spn
usó,Spn
toda,Spn
su,Spn
vida.,Spn
Un,Spn
sermón,,Spn
es,Spn
decir,,Spn
una,Spn
plática,Spn
cristiana,,Spn
bíblica,,Spn
con,Spn
base,Spn
a,Spn
la,Spn
Biblia,NamedEnt
acerca,Spn
de,Spn
que,Spn
Dios,NamedEnt
es,Spn
el,Spn
alfarero.,Spn
Así,Spn
como,Spn
el,Spn
alfarero,Spn
puede,Spn
hacer,Spn
cosas,,Spn
ah...puede,Spn
hacer,Spn
vasos,,Spn
puede,Spn
hacer,Spn
tazas,,Spn
azucareros,Spn
con,Spn
todo,Spn
y,Spn
tapa,,Spn
ah...etcétera,,Spn
etcétera,,Spn
con,Spn
sus,Spn
manos,Spn
no,Spn
más,Spn
dándole,Spn
vuelta,Spn
a,Spn
una,Spn
rueda.,NamedEnt
Montándola...no,Spn
cualquier,Spn
barro.,Spn
Tiene,Spn
que,Spn
ser,Spn
un,Spn
barro,Spn
especial,Spn
y,Spn
un,Spn
barro,Spn
que,,Spn
en,Spn
el,Spn
cual,Spn
él,Spn
ha,Spn
laborado.,Spn
Pero,Spn
todo,Spn
ese,Spn
barro,,Spn
sin,Spn
el,Spn
alfarero,,Spn
no,Spn
sirve,Spn
para,Spn
nada.,Spn
Y,Spn
en,Spn
la,Spn
Biblia,,NamedEnt
Dios,NamedEnt
usa,Spn
el,Spn
alfarero,Spn
como,Spn
un,Spn
ejemplo,Spn
para,Spn
decirle,Spn
al,Spn
hombre,Spn
que,Spn
sin,Spn
Dios,,Spn
el,Spn
hombre,Spn
no,Spn
vale,Spn
nada.,Spn
Si,Spn
Dios,NamedEnt
no,Spn
le,Spn
da,Spn
aliento,Spn
a,Spn
este,Spn
barro,,Spn
porque,Spn
del,Spn
barro,Spn
de,Spn
la,Spn
tierra,Spn
fuimos,Spn
tomados,,Spn
lo,Spn
que,Spn
dice,Spn
Génesis,,Spn
el,Spn
hombre,Spn
no,Spn
fuera,Spn
nada,Spn
sin,Spn
Dios.,Spn
Dios,NamedEnt
fue,Spn
el,Spn
que,Spn
le,Spn
puso,Spn
aliento,Spn
a,Spn
este,Spn
barro,Spn
y,Spn
entonces,Spn
fue,Spn
que,Spn
el,Spn
hombre,Spn
llegó,Spn
a,Spn
ser,Spn
un,Spn
alma,Spn
viviente.,Spn
Así,Spn
que,Spn
mi,Spn
papá,Spn
ese,Spn
era,Spn
su,Spn
lugar,Spn
favorito.,Spn
Ahí,Spn
duraba,Spn
hora,Spn
y,Spn
media,Spn
en,Spn
dar,Spn
ese,,Spn
esa,Spn
gira,,Spn
digamos.,Spn
El,Spn
alfarero,Spn
ya,Spn
lo,Spn
conocía,Spn
bien,Spn
a,Spn
mi,Spn
papá,,Spn
así,Spn
que,Spn
le,Spn
hacía,Spn
muestras,Spn
de,Spn
todo.,Spn
La,Spn
gente,Spn
se,Spn
quedaba,,Spn
pero,Spn
impresionada,Spn
con,Spn
lo,Spn
que,Spn
el,Spn
alfarero,Spn
hacía.,Spn
Nunca,,Spn
